outlet,video_id,author,text,likes,published_at,reply_count,source,text_clean,score_positive,score_negative,score_neutral,score_compound,sentiment_label
Al_Jazeera,HfdLO3QwjtA,@od_hub,"You know what, atleast this man is being honest. ""Go, but know your way out."" That speaks levels🤔",3,2025-03-10T18:41:46Z,0,YouTube,"You know what, atleast this man is being honest. Go, but know your way out. That speaks levels",0.112,0.0,0.888,0.2846,Positive
Al_Jazeera,HfdLO3QwjtA,@Trio_Music_Group,"Nigeria's business is not for cowards, cowards are those who are not ready to obey anyone ahead of him or her.",1,2025-03-31T15:38:51Z,0,YouTube,"Nigeria's business is not for cowards, cowards are those who are not ready to obey anyone ahead of him or her.",0.0,0.095,0.905,-0.2755,Negative
Al_Jazeera,HfdLO3QwjtA,@christianmusa5892,Your BOLDNESS TO TRUTH Sir has attracted more likeness and love by Nigerians.shout out to formal senator,36,2025-03-10T14:49:12Z,0,YouTube,Your BOLDNESS TO TRUTH Sir has attracted more likeness and love by Nigerians.shout out to formal senator,0.51,0.0,0.49,0.9264,Positive
Al_Jazeera,HfdLO3QwjtA,@ObiajuluObinna-r6b,This man should come back as a senetor respect sir❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,31,2025-03-10T11:38:24Z,1,YouTube,This man should come back as a senetor respect sir,0.256,0.0,0.744,0.4767,Positive
Al_Jazeera,HfdLO3QwjtA,@nwoguchibunna949,"When they say ""Nigeria"" will happen to you, this is a real example.",9,2025-03-10T12:26:08Z,0,YouTube,"When they say Nigeria will happen to you, this is a real example.",0.0,0.0,1.0,0.0,Neutral
Al_Jazeera,HfdLO3QwjtA,@veronicaugono2822,"Thank you very much sir, treating a   senator like a student",0,2025-04-01T08:54:34Z,0,YouTube,"Thank you very much sir, treating a senator like a student",0.357,0.0,0.643,0.6124,Positive
Al_Jazeera,HfdLO3QwjtA,@umuakaigbotaauit5271,"Thank you Lady. This is the point, Her refusal was affecting her job.
Yes it goes beyond winking",1,2025-03-13T09:38:11Z,0,YouTube,"Thank you Lady. This is the point, Her refusal was affecting her job.Yes it goes beyond winking",0.135,0.0,0.865,0.3612,Positive
Al_Jazeera,HfdLO3QwjtA,@tesla_musk_reeve,This Man is been so honest with his answer I swear....,9,2025-03-10T14:10:41Z,0,YouTube,This Man is been so honest with his answer I swear....,0.294,0.083,0.623,0.6176,Positive
Al_Jazeera,HfdLO3QwjtA,@metuobinna3392,I am very satisfied with few minutes you have spoken and the  remarks you have made which is absolutely true. May God bless you Sir,21,2025-03-10T13:03:06Z,0,YouTube,I am very satisfied with few minutes you have spoken and the remarks you have made which is absolutely true. May God bless you Sir,0.351,0.0,0.649,0.8847,Positive
Al_Jazeera,HfdLO3QwjtA,@cyrusibikunleco556,"I love this man.

He said IT CANNOT STAND.
Just like Natasha said IT WILL NOT BE SUSTAINED.",10,2025-03-10T11:44:57Z,0,YouTube,I love this man.He said IT CANNOT STAND.Just like Natasha said IT WILL NOT BE SUSTAINED.,0.207,0.104,0.689,0.4749,Positive
Al_Jazeera,HfdLO3QwjtA,@akaninyeneandrew8776,This man is wisdom in Nigeria. Bravo.your explanation is clear and simple.,1,2025-03-14T14:17:13Z,0,YouTube,This man is wisdom in Nigeria. Bravo.your explanation is clear and simple.,0.375,0.0,0.625,0.7184,Positive
Al_Jazeera,HfdLO3QwjtA,@MrIbee,"Probably one of the best interview ever...so refreshing,so honest, unrehearsed, direct ,unbiased....gave solutions and kept mum on what he doesn't know.. God bless you Senator Sir",11,2025-03-10T20:23:12Z,0,YouTube,"Probably one of the best interview ever...so refreshing,so honest, unrehearsed, direct ,unbiased....gave solutions and kept mum on what he doesn't know.. God bless you Senator Sir",0.268,0.121,0.611,0.7231,Positive
Al_Jazeera,HfdLO3QwjtA,@gilbertsimon7076,This man have talk well and may God bless him ooo,33,2025-03-10T10:42:38Z,0,YouTube,This man have talk well and may God bless him ooo,0.467,0.0,0.533,0.7184,Positive
Al_Jazeera,HfdLO3QwjtA,@nwachukwuugochukwu7816,"If dis man was a current senator, he would have been suspended for 4yrs for revealing too much in d senate politics 😂😂😂😂
Democracy in Nigeria is money 💯 
This man spoke hard truth😂",14,2025-03-10T13:10:13Z,2,YouTube,"If dis man was a current senator, he would have been suspended for 4yrs for revealing too much in d senate politics Democracy in Nigeria is money This man spoke hard truth",0.064,0.126,0.81,-0.296,Negative
Al_Jazeera,HfdLO3QwjtA,@Bbox12,This man is brutally honest. The Anchors knows it but they won't admit it on air.,5,2025-03-10T15:57:42Z,0,YouTube,This man is brutally honest. The Anchors knows it but they won't admit it on air.,0.11,0.225,0.665,-0.3045,Negative
Al_Jazeera,HfdLO3QwjtA,@freedomtv-gs6ke,The best guest and interview I have watched on Arise. He is an honest man.,4,2025-03-10T22:27:01Z,0,YouTube,The best guest and interview I have watched on Arise. He is an honest man.,0.366,0.0,0.634,0.8176,Positive
Al_Jazeera,HfdLO3QwjtA,@julitachukwudimoemeke7577,"Thanks Arise News for giving ur guest enough time to air his views without being rushed, though I believed with the level of his wisdom he must have negotiated with u guys for it b4 coming.
God bless Ogunlewe for being truthful, letting the senate know what they did to Natasha is wrong.",2,2025-03-11T00:58:30Z,0,YouTube,"Thanks Arise News for giving ur guest enough time to air his views without being rushed, though I believed with the level of his wisdom he must have negotiated with u guys for it b4 coming.God bless Ogunlewe for being truthful, letting the senate know what they did to Natasha is wrong.",0.228,0.049,0.723,0.886,Positive
Al_Jazeera,HfdLO3QwjtA,@Veebee-c6h,"I have thoroughly enjoyed watching this interview with Senator Ogunlewe. 
The man has a way of saying the truth in a hilarious way!
Absolutely love him 😂",14,2025-03-10T12:33:55Z,1,YouTube,I have thoroughly enjoyed watching this interview with Senator Ogunlewe. The man has a way of saying the truth in a hilarious way!Absolutely love him,0.384,0.0,0.616,0.9199,Positive
Al_Jazeera,HfdLO3QwjtA,@princessphinagarba3789,"Ayo was spot on with me on the example of a young daughter reporting a sexual harassment case and the consequences of refusing, by her boss/superior officer to her dad. As a young lady fresh out of college, I had such an experience from an overall male boss. He kept on pestering and threatening me, sending older women to convince me and promising me heaven on earth if only I accepted his promiscuous and nonsensical sexual advances. I  reported the matter to my Dad when I couldn't hold back anymore. I remember that my Dad took the matter up with the chairman of the board of directors. Nothing was done about it, apart from the chairman apologising on the man's behalf. The next best thing I could do then was to look for another job elsewhere. The alternative for me was to resign and stay at home. 

Senator Natasha Akpoti-Uduaghan must have been pushed to the wall, most likely, haven't been made to suffer the consequences of refusal severally on the floor of the house, as she stated, by a fellow senator who happened to be just a first amongst equals by an in-house vote. 

Since not all Nigerian men are like that (these are  about 5 - 10%), the sane minority groups should join forces with the majority of Nigerian women who abhor such crime to say ""No"" to these randy pigs, and work against all odds to eradicate this societal nuisance,  legally. This injustice must not be allowed to continue.",10,2025-03-10T15:07:49Z,0,YouTube,"Ayo was spot on with me on the example of a young daughter reporting a sexual harassment case and the consequences of refusing, by her bosssuperior officer to her dad. As a young lady fresh out of college, I had such an experience from an overall male boss. He kept on pestering and threatening me, sending older women to convince me and promising me heaven on earth if only I accepted his promiscuous and nonsensical sexual advances. I reported the matter to my Dad when I couldn't hold back anymore. I remember that my Dad took the matter up with the chairman of the board of directors. Nothing was done about it, apart from the chairman apologising on the man's behalf. The next best thing I could do then was to look for another job elsewhere. The alternative for me was to resign and stay at home. Senator Natasha Akpoti-Uduaghan must have been pushed to the wall, most likely, haven't been made to suffer the consequences of refusal severally on the floor of the house, as she stated, by a fellow senator who happened to be just a first amongst equals by an in-house vote. Since not all Nigerian men are like that these are about 5 - 10, the sane minority groups should join forces with the majority of Nigerian women who abhor such crime to say No to these randy pigs, and work against all odds to eradicate this societal nuisance, legally. This injustice must not be allowed to continue.",0.091,0.104,0.804,-0.8305,Negative
Al_Jazeera,HfdLO3QwjtA,@UgwokeLonglive,"This guest is saying the truth, the senate president rushed the whole thing and didn’t want to be exposed, again he said that Nathasher’s beauty is coursing her problems",8,2025-03-10T12:55:25Z,0,YouTube,"This guest is saying the truth, the senate president rushed the whole thing and didnt want to be exposed, again he said that Nathashers beauty is coursing her problems",0.173,0.148,0.679,0.4363,Positive
Al_Jazeera,HfdLO3QwjtA,@evansanozie9813,A sane person will not venture into Nigerian politics... this man said the truth,2,2025-03-10T22:21:22Z,0,YouTube,A sane person will not venture into Nigerian politics... this man said the truth,0.15,0.0,0.85,0.3182,Positive
Al_Jazeera,HfdLO3QwjtA,@oludareeniola7688,Thank you sir for exposed them all. Moneycracy practicing in Nigeria politics not democracy,1,2025-03-11T05:21:13Z,0,YouTube,Thank you sir for exposed them all. Moneycracy practicing in Nigeria politics not democracy,0.158,0.082,0.759,0.296,Positive
Al_Jazeera,HfdLO3QwjtA,@tesis.4353,"Senator Ogunlewe was doing very well at the beginning of the discussion. He went off “left field” when he said Senator Akpoti’s beauty was her problem, and that was where he missed the road. He improved on his messages with his recommendations to the current and past members of the Senate.",19,2025-03-10T16:40:10Z,5,YouTube,"Senator Ogunlewe was doing very well at the beginning of the discussion. He went off left field when he said Senator Akpotis beauty was her problem, and that was where he missed the road. He improved on his messages with his recommendations to the current and past members of the Senate.",0.154,0.081,0.764,0.659,Positive
Al_Jazeera,HfdLO3QwjtA,@HartGogo-e8k,"I absolutely agree, that this is the best interview for this month. 😂 Thank you Arise news for this",25,2025-03-10T15:35:29Z,1,YouTube,"I absolutely agree, that this is the best interview for this month. Thank you Arise news for this",0.388,0.0,0.612,0.8588,Positive
Al_Jazeera,HfdLO3QwjtA,@innocentamaefule1594,"Oh, 😂😂😂😂my God, I haven't laughed so had such i did after listening to this program, this man is so open that he had nothing to hide as long as he knows it, and other politicians won't be happy with him after this interview, but the truth is that we are in a big problem in this country, Nigeria is gone. Anyway, thank you, my brave Ayo, woman with beauty and brain for your bold questions. You guys rock ✌️",50,2025-03-10T11:32:21Z,5,YouTube,"Oh, my God, I haven't laughed so had such i did after listening to this program, this man is so open that he had nothing to hide as long as he knows it, and other politicians won't be happy with him after this interview, but the truth is that we are in a big problem in this country, Nigeria is gone. Anyway, thank you, my brave Ayo, woman with beauty and brain for your bold questions. You guys rock",0.225,0.074,0.701,0.9425,Positive
Al_Jazeera,HfdLO3QwjtA,@olamigokeanuoluwapo9755,This man speaks from practical experience…. May God deliver Nigeria,1,2025-03-11T09:41:33Z,0,YouTube,This man speaks from practical experience. May God deliver Nigeria,0.189,0.0,0.811,0.2732,Positive
Al_Jazeera,HfdLO3QwjtA,@Oniluote,"This is the best episode of Nigeria analysis with this great man. I am willing to meet this man.

His response about senator Natasha was on point just that he didn't find the right words to explain it. 
His projections about the money game is just a simple plot to believe.

All in all, I love his bluntness.",3,2025-03-12T09:26:21Z,0,YouTube,"This is the best episode of Nigeria analysis with this great man. I am willing to meet this man.His response about senator Natasha was on point just that he didn't find the right words to explain it. His projections about the money game is just a simple plot to believe.All in all, I love his bluntness.",0.2,0.0,0.8,0.9357,Positive
Al_Jazeera,HfdLO3QwjtA,@emie4965,I always appreciate this elder statesman. So damn honest... calls a spade a spade! However ugly the truth is he always tells it. God bless you Chief Ogunlewe:),12,2025-03-10T13:26:32Z,0,YouTube,I always appreciate this elder statesman. So damn honest... calls a spade a spade! However ugly the truth is he always tells it. God bless you Chief Ogunlewe,0.331,0.163,0.505,0.7166,Positive
Al_Jazeera,HfdLO3QwjtA,@ipinlojutemitope636,"To be bold and courageous enough to say the truth in this country is not easy , credibility to the formal Senator Ogunlewe",10,2025-03-10T15:57:53Z,1,YouTube,"To be bold and courageous enough to say the truth in this country is not easy , credibility to the formal Senator Ogunlewe",0.279,0.081,0.64,0.709,Positive
